time1,cali1,time2,cali2
17:58:33,-211.24,,
17:58:33,-211.24,,
17:58:33,-211.18,,
17:58:33,-211.18,,
17:58:33,-211.16,,
17:58:33,-211.14,,
17:58:33,-211.12,,
17:58:33,-211.1,,
17:58:33,-211.1,,
17:58:33,-211.1,,
17:58:33,-211.12,,
17:58:33,-211.1,,
17:58:33,-211.08,,
17:58:33,-211.1,,
17:58:33,-211.1,,
17:58:33,-211.14,,
17:58:33,-211.14,,
17:58:33,-211.12,,
17:58:33,-211.12,,
17:58:33,-211.16,,
17:58:34,-211.18,,
17:58:34,-211.18,,
17:58:34,-211.18,,
17:58:34,-211.2,,
17:58:34,-211.2,,
17:58:34,-211.24,,
17:58:34,-211.24,,
17:58:34,-211.22,,
17:58:34,-211.24,,
17:58:34,-211.28,,
17:58:34,-211.26,,
17:58:34,-211.24,,
17:58:34,-211.24,,
17:58:34,-211.26,,
17:58:34,-211.26,,
17:58:34,-211.26,,
17:58:34,-211.26,,
17:58:34,-211.24,,
17:58:34,-211.24,,
17:58:34,-211.2,,
17:58:34,-211.22,,
17:58:34,-211.2,,
17:58:34,-211.16,,
17:58:34,-211.12,,
17:58:34,-211.06,,
17:58:34,-211.06,,
17:58:34,-211.08,,
17:58:34,-211.06,,
17:58:34,-211.04,,
17:58:34,-211,,
17:58:34,-210.96,,
17:58:34,-210.94,,
17:58:34,-210.9,,
17:58:34,-210.86,,
17:58:34,-210.84,,
17:58:34,-210.82,,
17:58:34,-210.82,,
17:58:34,-210.8,,
17:58:34,-210.78,,
17:58:34,-210.74,,
17:58:34,-210.74,,
17:58:34,-210.7,,
17:58:34,-210.68,,
17:58:34,-210.64,,
17:58:34,-210.62,,
17:58:34,-210.56,,
17:58:34,-210.54,,
17:58:34,-210.52,,
17:58:34,-210.48,,
17:58:34,-210.46,,
17:58:34,-210.42,,
17:58:34,-210.4,,
17:58:34,-210.36,,
17:58:34,-210.32,,
17:58:34,-210.28,,
17:58:34,-210.26,,
17:58:34,-210.24,,
17:58:34,-210.22,,
17:58:34,-210.2,,
17:58:34,-210.16,,
17:58:34,-210.14,,
17:58:34,-210.12,,
17:58:34,-210.1,,
17:58:34,-210.1,,
17:58:34,-210.1,,
17:58:34,-210.12,,
17:58:34,-210.12,,
17:58:34,-210.12,,
17:58:34,-210.1,,
17:58:34,-210.08,,
17:58:34,-210.06,,
17:58:34,-210.08,,
17:58:34,-210.1,,
17:58:34,-210.12,,
17:58:34,-210.1,,
17:58:34,-210.1,,
17:58:34,-210.1,,
17:58:34,-210.1,,
17:58:34,-210.1,,
17:58:34,-210.08,,
17:58:34,-210.1,,
17:58:34,-210.12,,
17:58:34,-210.12,,
17:58:34,-210.1,,
17:58:34,-210.1,,
17:58:34,-210.14,,
17:58:34,-210.14,,
17:58:34,-210.12,,
17:58:34,-210.12,,
17:58:34,-210.16,,
17:58:34,-210.14,,
17:58:34,-210.16,,
17:58:34,-210.2,,
17:58:34,-210.16,,
17:58:34,-210.18,,
17:58:34,-210.2,,
17:58:34,-210.2,,
17:58:34,-210.18,,
17:58:34,-210.18,,
17:58:34,-210.2,,
17:58:34,-210.2,,
17:58:34,-210.18,,
17:58:34,-210.18,,
17:58:34,-210.14,,
17:58:34,-210.14,,
17:58:34,-210.14,,
17:58:34,-210.16,,
17:58:34,-210.14,,
17:58:34,-210.1,,
17:58:34,-210.06,,
17:58:34,-210.04,,
17:58:34,-210.04,,
17:58:34,-210.02,,
17:58:34,-209.98,,
17:58:34,-209.94,,
17:58:34,-209.92,,
17:58:34,-209.9,,
17:58:34,-209.84,,
17:58:34,-209.82,,
17:58:34,-209.82,,
17:58:34,-209.78,,
17:58:34,-209.76,,
17:58:34,-209.72,,
17:58:34,-209.7,,
17:58:34,-209.66,,
17:58:34,-209.62,,
17:58:34,-209.56,,
17:58:34,-209.52,,
17:58:34,-209.48,,
17:58:34,-209.44,,
17:58:34,-209.38,,
17:58:34,-209.3,,
17:58:34,-209.3,,
17:58:34,-209.28,,
17:58:34,-209.24,,
17:58:34,-209.18,,
17:58:34,-209.18,,
17:58:34,-209.14,,
17:58:34,-209.08,,
17:58:34,-209.08,,
17:58:34,-209.06,,
17:58:34,-209.06,,
17:58:34,-209.04,,
17:58:34,-209.04,,
17:58:34,-209.04,,
17:58:34,-209.04,,
17:58:34,-209.02,,
17:58:34,-209.02,,
17:58:34,-208.98,,
17:58:34,-209,,
17:58:34,-208.98,,
17:58:34,-208.98,,
17:58:34,-208.98,,
17:58:34,-208.98,,
17:58:34,-208.98,,
17:58:34,-208.98,,
17:58:34,-208.96,,
17:58:34,-208.96,,
17:58:34,-208.96,,
17:58:34,-208.96,,
17:58:34,-208.92,,
17:58:34,-208.94,,
17:58:34,-208.92,,
17:58:34,-208.9,,
17:58:34,-208.9,,
17:58:34,-208.86,,
17:58:34,-208.86,,
17:58:34,-208.84,,
17:58:34,-208.82,,
17:58:34,-208.84,,
17:58:34,-208.82,,
17:58:34,-208.8,,
17:58:34,-208.76,,
17:58:34,-208.74,,
17:58:34,-208.72,,
17:58:34,-208.66,,
17:58:34,-208.62,,
17:58:34,-208.62,,
17:58:34,-208.58,,
17:58:34,-208.56,,
17:58:34,-208.52,,
17:58:34,-208.44,,
17:58:34,-208.36,,
17:58:34,-208.34,,
17:58:34,-208.28,,
17:58:34,-208.22,,
17:58:34,-208.2,,
17:58:34,-208.16,,
17:58:34,-208.12,,
17:58:34,-208.06,,
17:58:34,-208.04,,
17:58:34,-208,,
17:58:34,-207.92,,
17:58:34,-207.88,,
17:58:34,-207.84,,
17:58:34,-207.8,,
17:58:34,-207.78,,
17:58:34,-207.7,,
17:58:34,-207.64,,
17:58:34,-207.6,,
17:58:34,-207.56,,
17:58:34,-207.54,,
17:58:34,-207.48,,
17:58:34,-207.44,,
17:58:34,-207.38,,
17:58:34,-207.34,,
17:58:34,-207.3,,
17:58:34,-207.26,,
17:58:34,-207.2,,
17:58:34,-207.18,,
17:58:34,-207.14,,
17:58:34,-207.12,,
17:58:34,-207.1,,
17:58:34,-207.08,,
17:58:34,-207.06,,
17:58:34,-207.06,,
17:58:34,-207.02,,
17:58:34,-207,,
17:58:34,-206.98,,
17:58:34,-206.96,,
17:58:34,-206.96,,
17:58:34,-206.9,,
17:58:34,-206.88,,
17:58:34,-206.84,,
17:58:34,-206.82,,
17:58:34,-206.78,,
17:58:34,-206.78,,
17:58:34,-206.78,,
17:58:34,-206.74,,
17:58:34,-206.74,,
17:58:34,-206.72,,
17:58:34,-206.7,,
17:58:34,-206.72,,
17:58:34,-206.7,,
17:58:34,-206.7,,
17:58:34,-206.7,,
17:58:34,-206.7,,
17:58:34,-206.66,,
17:58:34,-206.68,,
17:58:34,-206.66,,
17:58:34,-206.62,,
17:58:34,-206.64,,
17:58:34,-206.62,,
17:58:34,-206.6,,
17:58:34,-206.58,,
17:58:34,-206.56,,
17:58:34,-206.58,,
17:58:34,-206.58,,
17:58:34,-206.54,,
17:58:34,-206.52,,
17:58:34,-206.5,,
17:58:34,-206.52,,
17:58:34,-206.48,,
17:58:34,-206.42,,
17:58:34,-206.42,,
17:58:34,-206.36,,
17:58:34,-206.32,,
17:58:34,-206.32,,
17:58:34,-206.3,,
17:58:34,-206.24,,
17:58:34,-206.18,,
17:58:34,-206.12,,
17:58:34,-206.08,,
17:58:34,-206.06,,
17:58:34,-206.02,,
17:58:34,-205.96,,
17:58:34,-205.92,,
17:58:34,-205.88,,
17:58:34,-205.88,,
17:58:34,-205.86,,
17:58:34,-205.8,,
17:58:34,-205.74,,
17:58:34,-205.7,,
17:58:34,-205.68,,
17:58:34,-205.64,,
17:58:34,-205.62,,
17:58:34,-205.58,,
17:58:34,-205.52,,
17:58:34,-205.5,,
17:58:34,-205.42,,
17:58:34,-205.4,,
17:58:34,-205.36,,
17:58:34,-205.32,,
17:58:34,-205.28,,
17:58:34,-205.24,,
17:58:34,-205.24,,
17:58:34,-205.18,,
17:58:34,-205.14,,
17:58:34,-205.1,,
17:58:34,-205.04,,
17:58:34,-205,,
17:58:34,-204.94,,
17:58:34,-204.94,,
17:58:34,-204.92,,
17:58:34,-204.84,,
17:58:34,-204.78,,
17:58:34,-204.76,,
17:58:34,-204.72,,
17:58:34,-204.7,,
17:58:34,-204.68,,
17:58:34,-204.66,,
17:58:34,-204.66,,
17:58:34,-204.62,,
17:58:34,-204.64,,
17:58:34,-204.62,,
17:58:34,-204.64,,
17:58:34,-204.62,,
17:58:34,-204.58,,
17:58:34,-204.6,,
17:58:34,-204.58,,
17:58:34,-204.54,,
17:58:34,-204.54,,
17:58:34,-204.54,,
17:58:34,-204.58,,
17:58:34,-204.58,,
17:58:34,-204.56,,
17:58:34,-204.58,,
17:58:34,-204.6,,
17:58:34,-204.6,,
17:58:34,-204.62,,
17:58:34,-204.64,,
17:58:34,-204.62,,
17:58:34,-204.66,,
17:58:34,-204.68,,
17:58:34,-204.7,,
17:58:34,-204.74,,
17:58:34,-204.78,,
17:58:34,-204.78,,
17:58:34,-204.82,,
17:58:34,-204.84,,
17:58:34,-204.86,,
17:58:34,-204.9,,
17:58:34,-204.92,,
17:58:34,-204.96,,
17:58:34,-205,,
17:58:34,-205.04,,
17:58:34,-205.04,,
17:58:34,-205.06,,
17:58:34,-205.1,,
17:58:34,-205.1,,
17:58:34,-205.1,,
17:58:34,-205.12,,
17:58:34,-205.16,,
17:58:34,-205.18,,
17:58:34,-205.18,,
17:58:34,-205.16,,
17:58:34,-205.18,,
17:58:34,-205.16,,
17:58:34,-205.18,,
17:58:34,-205.2,,
17:58:34,-205.18,,
17:58:34,-205.14,,
17:58:34,-205.14,,
17:58:34,-205.1,,
17:58:34,-205.1,,
17:58:34,-205.04,,
17:58:34,-205,,
17:58:34,-204.94,,
17:58:34,-204.88,,
17:58:34,-204.84,,
17:58:34,-204.8,,
17:58:34,-204.74,,
17:58:34,-204.66,,
17:58:34,-204.62,,
17:58:34,-204.52,,
17:58:34,-204.44,,
17:58:34,-204.4,,
17:58:34,-204.36,,
17:58:34,-204.34,,
17:58:34,-204.3,,
17:58:34,-204.24,,
17:58:34,-204.2,,
17:58:34,-204.16,,
17:58:34,-204.14,,
17:58:34,-204.1,,
17:58:34,-204.06,,
17:58:34,-204.02,,
17:58:34,-203.96,,
17:58:34,-203.96,,
17:58:34,-203.94,,
17:58:34,-203.9,,
17:58:34,-203.84,,
17:58:34,-203.84,,
17:58:34,-203.82,,
17:58:34,-203.78,,
17:58:34,-203.74,,
17:58:34,-203.74,,
17:58:34,-203.72,,
17:58:34,-203.72,,
17:58:34,-203.7,,
17:58:34,-203.7,,
17:58:34,-203.68,,
17:58:34,-203.66,,
17:58:34,-203.66,,
17:58:34,-203.66,,
17:58:34,-203.62,,
17:58:34,-203.62,,
17:58:34,-203.62,,
17:58:34,-203.6,,
17:58:34,-203.62,,
17:58:34,-203.64,,
17:58:34,-203.62,,
17:58:34,-203.58,,
17:58:34,-203.6,,
17:58:34,-203.6,,
17:58:34,-203.58,,
17:58:34,-203.6,,
17:58:34,-203.6,,
17:58:34,-203.58,,
17:58:34,-203.56,,
17:58:34,-203.58,,
17:58:34,-203.58,,
17:58:34,-203.6,,
17:58:34,-203.6,,
17:58:34,-203.56,,
17:58:34,-203.54,,
17:58:34,-203.56,,
17:58:34,-203.58,,
17:58:34,-203.56,,
17:58:34,-203.56,,
17:58:34,-203.54,,
17:58:34,-203.5,,
17:58:34,-203.48,,
17:58:34,-203.48,,
17:58:34,-203.48,,
17:58:34,-203.46,,
17:58:34,-203.44,,
17:58:34,-203.44,,
17:58:34,-203.42,,
17:58:34,-203.36,,
17:58:34,-203.34,,
17:58:34,-203.34,,
17:58:34,-203.32,,
17:58:34,-203.3,,
17:58:34,-203.28,,
17:58:34,-203.22,,
17:58:34,-203.2,,
17:58:34,-203.18,,
17:58:34,-203.14,,
17:58:34,-203.12,,
17:58:34,-203.06,,
17:58:34,-203.02,,
17:58:34,-202.98,,
17:58:34,-202.96,,
17:58:34,-202.88,,
17:58:34,-202.84,,
17:58:34,-202.84,,
17:58:34,-202.84,,
17:58:34,-202.82,,
17:58:34,-202.74,,
17:58:34,-202.68,,
17:58:34,-202.64,,
17:58:34,-202.6,,
17:58:34,-202.56,,
17:58:34,-202.52,,
17:58:34,-202.5,,
17:58:34,-202.46,,
17:58:34,-202.46,,
17:58:34,-202.42,,
17:58:34,-202.36,,
17:58:34,-202.3,,
17:58:34,-202.28,,
17:58:34,-202.26,,
17:58:34,-202.26,,
17:58:34,-202.22,,
17:58:34,-202.2,,
17:58:34,-202.14,,
17:58:34,-202.12,,
17:58:34,-202.12,,
17:58:34,-202.12,,
17:58:34,-202.12,,
17:58:34,-202.1,,
17:58:34,-202.06,,
17:58:34,-202.06,,
17:58:34,-202.04,,
17:58:34,-202.04,,
17:58:34,-202.04,,
17:58:34,-202,,
17:58:34,-201.94,,
17:58:34,-201.96,,
17:58:34,-201.98,,
17:58:34,-201.98,,
17:58:34,-201.96,,
17:58:34,-201.92,,
17:58:34,-201.9,,
17:58:34,-201.88,,
17:58:34,-201.88,,
17:58:34,-201.86,,
17:58:34,-201.86,,
17:58:34,-201.86,,
17:58:34,-201.82,,
17:58:34,-201.76,,
17:58:34,-201.78,,
17:58:34,-201.78,,
17:58:34,-201.74,,
17:58:34,-201.72,,
17:58:34,-201.7,,
17:58:34,-201.68,,
17:58:34,-201.64,,
17:58:34,-201.62,,
17:58:34,-201.64,,
17:58:34,-201.62,,
17:58:34,-201.58,,
17:58:34,-201.6,,
17:58:34,-201.6,,
17:58:34,-201.58,,
17:58:34,-201.56,,
17:58:34,-201.58,,
17:58:34,-201.58,,
17:58:34,-201.56,,
17:58:34,-201.56,,
17:58:34,-201.58,,
17:58:34,-201.58,,
17:58:34,-201.54,,
17:58:34,-201.52,,
17:58:34,-201.5,,
17:58:34,-201.5,,
17:58:34,-201.52,,
17:58:34,-201.5,,
17:58:34,-201.48,,
17:58:34,-201.46,,
17:58:34,-201.42,,
17:58:34,-201.38,,
17:58:34,-201.36,,
17:58:34,-201.36,,
17:58:34,-201.3,,
17:58:34,-201.26,,
17:58:34,-201.28,,
17:58:34,-201.24,,
17:58:34,-201.18,,
17:58:34,-201.18,,
17:58:34,-201.16,,
17:58:34,-201.12,,
17:58:34,-201.08,,
17:58:34,-201.06,,
17:58:34,-201.06,,
17:58:34,-201.02,,
17:58:34,-201.02,,
17:58:34,-201.02,,
17:58:34,-201,,
17:58:34,-200.98,,
17:58:34,-200.96,,
17:58:34,-200.94,,
17:58:34,-200.92,,
17:58:34,-200.94,,
17:58:34,-200.94,,
17:58:34,-200.92,,
17:58:34,-200.9,,
17:58:34,-200.92,,
17:58:34,-200.88,,
17:58:34,-200.9,,
17:58:34,-200.9,,
17:58:34,-200.92,,
17:58:34,-200.94,,
17:58:34,-200.94,,
17:58:34,-200.94,,
17:58:34,-200.96,,
17:58:34,-200.96,,
17:58:34,-200.98,,
17:58:34,-201.02,,
17:58:34,-200.98,,
17:58:34,-201,,
17:58:34,-201.02,,
17:58:34,-201.02,,
17:58:34,-201.06,,
17:58:34,-201.08,,
17:58:34,-201.08,,
17:58:34,-201.1,,
17:58:34,-201.14,,
17:58:34,-201.18,,
17:58:34,-201.18,,
17:58:34,-201.22,,
17:58:34,-201.22,,
17:58:34,-201.26,,
17:58:34,-201.3,,
17:58:34,-201.3,,
17:58:34,-201.34,,
17:58:34,-201.38,,
17:58:34,-201.42,,
17:58:34,-201.4,,
17:58:34,-201.42,,
17:58:34,-201.42,,
17:58:34,-201.44,,
17:58:34,-201.46,,
17:58:34,-201.48,,
17:58:34,-201.44,,
17:58:34,-201.5,,
17:58:34,-201.5,,
17:58:34,-201.48,,
17:58:34,-201.5,,
17:58:34,-201.5,,
17:58:34,-201.5,,
17:58:34,-201.46,,
17:58:34,-201.44,,
17:58:34,-201.38,,
17:58:34,-201.36,,
17:58:34,-201.36,,
17:58:34,-201.32,,
17:58:34,-201.28,,
17:58:34,-201.26,,
17:58:34,-201.28,,
17:58:34,-201.28,,
17:58:34,-201.26,,
17:58:34,-201.24,,
17:58:34,-201.2,,
17:58:34,-201.2,,
17:58:34,-201.2,,
17:58:34,-201.16,,
17:58:34,-201.1,,
17:58:34,-201.12,,
17:58:34,-201.1,,
17:58:34,-201.04,,
17:58:34,-201.02,,
17:58:34,-201.04,,
17:58:34,-201.02,,
17:58:34,-201.02,,
17:58:34,-200.98,,
17:58:34,-200.98,,
17:58:34,-200.96,,
17:58:34,-200.96,,
17:58:34,-200.96,,
17:58:34,-200.92,,
17:58:34,-200.88,,
17:58:34,-200.88,,
17:58:34,-200.9,,
17:58:34,-200.86,,
17:58:34,-200.8,,
17:58:34,-200.82,,
17:58:34,-200.82,,
17:58:34,-200.76,,
17:58:34,-200.72,,
17:58:34,-200.68,,
17:58:34,-200.64,,
17:58:34,-200.62,,
17:58:34,-200.6,,
17:58:34,-200.56,,
17:58:34,-200.54,,
17:58:34,-200.52,,
17:58:34,-200.52,,
17:58:34,-200.52,,
17:58:34,-200.52,,
17:58:34,-200.46,,
17:58:34,-200.46,,
17:58:34,-200.44,,
17:58:34,-200.46,,
17:58:34,-200.42,,
17:58:34,-200.42,,
17:58:34,-200.4,,
17:58:34,-200.4,,
17:58:34,-200.38,,
17:58:34,-200.38,,
17:58:34,-200.34,,
17:58:34,-200.34,,
17:58:34,-200.34,,
17:58:34,-200.34,,
17:58:34,-200.36,,
17:58:34,-200.3,,
17:58:34,-200.32,,
17:58:34,-200.3,,
17:58:34,-200.28,,
17:58:34,-200.24,,
17:58:34,-200.24,,
17:58:34,-200.22,,
17:58:34,-200.18,,
17:58:34,-200.16,,
17:58:34,-200.12,,
17:58:34,-200.1,,
17:58:34,-200.08,,
17:58:34,-200.06,,
17:58:34,-200.02,,
17:58:34,-199.98,,
17:58:34,-199.96,,
17:58:34,-199.92,,
17:58:34,-199.88,,
17:58:34,-199.82,,
17:58:34,-199.76,,
17:58:34,-199.74,,
17:58:34,-199.7,,
17:58:34,-199.64,,
17:58:34,-199.6,,
17:58:34,-199.56,,
17:58:34,-199.56,,
17:58:34,-199.52,,
17:58:34,-199.46,,
17:58:34,-199.42,,
17:58:34,-199.4,,
17:58:34,-199.34,,
17:58:34,-199.26,,
17:58:34,-199.16,,
17:58:34,-199.1,,
17:58:34,-199.02,,
17:58:34,-198.96,,
17:58:34,-198.9,,
17:58:34,-198.82,,
17:58:34,-198.74,,
17:58:34,-198.68,,
17:58:34,-198.6,,
17:58:34,-198.5,,
17:58:34,-198.42,,
17:58:34,-198.36,,
17:58:34,-198.3,,
17:58:34,-198.26,,
17:58:34,-198.2,,
17:58:34,-198.16,,
17:58:34,-198.12,,
17:58:34,-198.1,,
17:58:34,-198.08,,
17:58:34,-198.08,,
17:58:34,-198.04,,
17:58:34,-198.02,,
17:58:34,-197.92,,
17:58:34,-197.92,,
17:58:34,-197.98,,
17:58:34,-198,,
17:58:34,-197.88,,
17:58:34,-197.82,,
17:58:34,-197.92,,
17:58:34,-197.88,,
17:58:34,-197.86,,
17:58:34,-197.98,,
17:58:34,-198.02,,
17:58:34,-198.06,,
17:58:34,-198.14,,
17:58:34,-198.14,,
17:58:34,-198.14,,
17:58:34,-198.1,,
17:58:34,-198.1,,
17:58:34,-198.06,,
17:58:34,-198.04,,
17:58:34,-198.02,,
17:58:34,-198,,
17:58:34,-198.02,,
17:58:34,-198,,
17:58:34,-198,,
17:58:34,-197.98,,
17:58:34,-197.94,,
17:58:34,-197.9,,
17:58:34,-197.86,,
17:58:34,-197.82,,
17:58:34,-197.78,,
17:58:34,-197.76,,
17:58:34,-197.7,,
17:58:34,-197.7,,
17:58:34,-197.7,,
17:58:34,-197.68,,
17:58:34,-197.64,,
17:58:34,-197.6,,
17:58:34,-197.56,,
17:58:34,-197.56,,
17:58:34,-197.54,,
17:58:34,-197.56,,
17:58:34,-197.54,,
17:58:34,-197.52,,
17:58:34,-197.5,,
17:58:34,-197.48,,
17:58:34,-197.46,,
17:58:34,-197.44,,
17:58:34,-197.4,,
17:58:34,-197.36,,
17:58:34,-197.3,,
17:58:34,-197.28,,
17:58:34,-197.26,,
17:58:34,-197.22,,
17:58:34,-197.18,,
17:58:34,-197.16,,
17:58:34,-197.14,,
17:58:34,-197.1,,
17:58:34,-197.06,,
17:58:34,-197.1,,
17:58:34,-197.12,,
17:58:34,-197.1,,
17:58:34,-197.08,,
17:58:34,-197.08,,
17:58:34,-197.08,,
17:58:34,-197.08,,
17:58:34,-197.08,,
17:58:34,-197.08,,
17:58:34,-197.08,,
17:58:34,-197.08,,
17:58:34,-197.06,,
17:58:34,-197.1,,
17:58:34,-197.12,,
17:58:34,-197.14,,
17:58:34,-197.18,,
17:58:34,-197.18,,
17:58:34,-197.2,,
17:58:34,-197.22,,
17:58:34,-197.24,,
17:58:34,-197.3,,
17:58:34,-197.3,,
17:58:34,-197.28,,
17:58:34,-197.32,,
17:58:34,-197.36,,
17:58:34,-197.4,,
17:58:34,-197.4,,
17:58:34,-197.38,,
17:58:34,-197.4,,
17:58:34,-197.44,,
17:58:34,-197.46,,
17:58:34,-197.48,,
17:58:34,-197.48,,
17:58:34,-197.5,,
17:58:34,-197.48,,
17:58:34,-197.5,,
17:58:34,-197.5,,
17:58:34,-197.52,,
17:58:34,-197.54,,
17:58:34,-197.58,,
17:58:34,-197.56,,
17:58:34,-197.54,,
17:58:34,-197.58,,
17:58:34,-197.56,,
17:58:34,-197.58,,
17:58:34,-197.6,,
17:58:34,-197.6,,
17:58:34,-197.62,,
17:58:34,-197.68,,
17:58:34,-197.7,,
17:58:34,-197.68,,
17:58:34,-197.68,,
17:58:34,-197.68,,
17:58:34,-197.7,,
17:58:34,-197.7,,
17:58:34,-197.7,,
17:58:34,-197.68,,
17:58:34,-197.66,,
17:58:34,-197.66,,
17:58:34,-197.64,,
17:58:34,-197.62,,
17:58:34,-197.6,,
17:58:34,-197.56,,
17:58:34,-197.52,,
17:58:34,-197.5,,
17:58:34,-197.48,,
17:58:34,-197.42,,
17:58:34,-197.38,,
17:58:34,-197.36,,
17:58:34,-197.32,,
17:58:34,-197.26,,
17:58:34,-197.22,,
17:58:34,-197.18,,
17:58:34,-197.12,,
17:58:34,-197.12,,
17:58:34,-197.1,,
17:58:34,-197.06,,
17:58:34,-197.06,,
17:58:34,-197.04,,
17:58:34,-197.02,,
17:58:34,-197,,
17:58:34,-197.02,,
17:58:34,-197,,
17:58:34,-196.96,,
17:58:34,-196.96,,
17:58:34,-196.94,,
17:58:34,-196.96,,
17:58:34,-196.96,,
17:58:34,-196.98,,
17:58:34,-197,,
17:58:34,-196.96,,
17:58:34,-196.96,,
17:58:34,-196.96,,
17:58:34,-196.96,,
17:58:34,-196.98,,
17:58:34,-196.98,,
17:58:34,-196.98,,
17:58:34,-196.96,,
17:58:34,-196.96,,
17:58:34,-196.98,,
17:58:34,-197,,
17:58:34,-197,,
17:58:34,-197.04,,
17:58:34,-197.06,,
17:58:34,-197.04,,
17:58:34,-197.04,,
17:58:34,-197.06,,
17:58:34,-197.06,,
17:58:34,-197.08,,
17:58:34,-197.06,,
17:58:34,-197.08,,
17:58:34,-197.1,,
17:58:34,-197.12,,
17:58:34,-197.12,,
17:58:34,-197.14,,
17:58:34,-197.18,,
17:58:34,-197.18,,
17:58:34,-197.2,,
17:58:34,-197.22,,
17:58:34,-197.24,,
17:58:34,-197.26,,
17:58:34,-197.28,,
17:58:34,-197.28,,
17:58:34,-197.3,,
17:58:34,-197.34,,
17:58:34,-197.32,,
17:58:34,-197.32,,
17:58:34,-197.34,,
17:58:34,-197.36,,
17:58:34,-197.36,,
17:58:34,-197.34,,
17:58:34,-197.36,,
17:58:34,-197.36,,
17:58:34,-197.34,,
17:58:34,-197.36,,
17:58:34,-197.34,,
17:58:34,-197.36,,
17:58:34,-197.32,,
17:58:34,-197.28,,
17:58:34,-197.28,,
17:58:34,-197.28,,
17:58:34,-197.26,,
17:58:34,-197.22,,
17:58:34,-197.2,,
17:58:34,-197.2,,
17:58:34,-197.16,,
17:58:34,-197.14,,
17:58:34,-197.1,,
17:58:34,-197.06,,
17:58:34,-197.04,,
17:58:34,-197.02,,
17:58:34,-196.98,,
17:58:34,-196.96,,
17:58:34,-196.92,,
17:58:34,-196.9,,
17:58:34,-196.88,,
17:58:34,-196.86,,
17:58:34,-196.8,,
17:58:34,-196.72,,
17:58:34,-196.7,,
17:58:34,-196.66,,
17:58:34,-196.62,,
17:58:34,-196.62,,
17:58:34,-196.6,,
17:58:34,-196.58,,
17:58:34,-196.56,,
17:58:34,-196.54,,
17:58:34,-196.52,,
17:58:34,-196.46,,
17:58:34,-196.44,,
17:58:34,-196.48,,
17:58:34,-196.44,,
17:58:34,-196.44,,
17:58:34,-196.42,,
17:58:34,-196.38,,
17:58:34,-196.36,,
17:58:34,-196.36,,
17:58:34,-196.36,,
17:58:34,-196.36,,
17:58:34,-196.32,,
17:58:34,-196.36,,
17:58:34,-196.34,,
17:58:34,-196.32,,
17:58:34,-196.34,,
17:58:34,-196.36,,
17:58:34,-196.32,,
17:58:34,-196.3,,
17:58:34,-196.3,,
17:58:34,-196.28,,
17:58:34,-196.26,,
17:58:34,-196.26,,
17:58:34,-196.26,,
17:58:34,-196.2,,
17:58:34,-196.16,,
17:58:34,-196.18,,
17:58:34,-196.16,,
17:58:34,-196.14,,
17:58:34,-196.14,,
17:58:34,-196.08,,
17:58:34,-196.06,,
17:58:34,-196.02,,
17:58:34,-196,,
17:58:34,-195.98,,
17:58:34,-195.92,,
17:58:34,-195.9,,
17:58:34,-195.88,,
17:58:34,-195.84,,
17:58:34,-195.78,,
17:58:34,-195.76,,
17:58:34,-195.74,,
17:58:34,-195.74,,
17:58:34,-195.68,,
17:58:34,-195.66,,
17:58:34,-195.66,,
17:58:34,-195.6,,
17:58:34,-195.58,,
17:58:34,-195.58,,
17:58:34,-195.56,,
17:58:34,-195.56,,
17:58:34,-195.54,,
17:58:34,-195.54,,
17:58:34,-195.54,,
17:58:34,-195.52,,
17:58:34,-195.5,,
17:58:34,-195.52,,
17:58:34,-195.54,,
17:58:34,-195.56,,
17:58:34,-195.56,,
17:58:34,-195.56,,
17:58:34,-195.54,,
17:58:34,-195.6,,
17:58:34,-195.6,,
17:58:34,-195.64,,
17:58:34,-195.62,,
17:58:34,-195.64,,
17:58:34,-195.64,,
17:58:34,-195.66,,
17:58:34,-195.66,,
17:58:34,-195.66,,
17:58:34,-195.68,,
17:58:34,-195.7,,
17:58:34,-195.72,,
17:58:34,-195.72,,
17:58:34,-195.76,,
17:58:34,-195.74,,
17:58:34,-195.72,,
17:58:34,-195.74,,
17:58:34,-195.78,,
17:58:34,-195.76,,
17:58:34,-195.8,,
17:58:34,-195.84,,
17:58:34,-195.84,,
17:58:34,-195.82,,
17:58:34,-195.86,,
17:58:34,-195.86,,
17:58:34,-195.84,,
17:58:34,-195.88,,
17:58:34,-195.92,,
17:58:34,-195.92,,
17:58:34,-195.9,,
17:58:34,-195.94,,
17:58:34,-195.94,,
17:58:34,-195.94,,
17:58:34,-195.92,,
17:58:34,-195.92,,
17:58:34,-195.92,,
17:58:34,-195.9,,
17:58:34,-195.86,,
17:58:34,-195.88,,
17:58:34,-195.86,,
17:58:34,-195.84,,
17:58:34,-195.8,,
17:58:34,-195.74,,
17:58:34,-195.72,,
17:58:34,-195.68,,
17:58:34,-195.62,,
17:58:34,-195.56,,
17:58:34,-195.54,,
17:58:34,-195.52,,
17:58:34,-195.44,,
17:58:34,-195.42,,
17:58:34,-195.36,,
17:58:34,-195.3,,
17:58:34,-195.26,,
17:58:34,-195.22,,
17:58:34,-195.18,,
17:58:34,-195.14,,
17:58:34,-195.04,,
17:58:34,-195.04,,
17:58:34,-195.04,,
17:58:34,-195,,
